values,Int_long,Int_lat,Int_depth
4.142052769,290.5,0.5,1100
5.525502841,295.5,0.5,1100
5.557752069,300.5,0.5,1100
5.590001297,305.5,0.5,1100
6.115085697,310.5,0.5,1100
6.640170097,315.5,0.5,1100
6.029536247,320.5,0.5,1100
6.183166504,325.5,0.5,1100
5.925183773,330.5,0.5,1100
5.646492481,335.5,0.5,1100
5.351836205,340.5,0.5,1100
4.986160755,345.5,0.5,1100
4.918455601,350.5,0.5,1100
4.462226868,355.5,0.5,1100
4.122814178,360.5,0.5,1100
4.061282635,365.5,0.5,1100
6.991476907,370.5,0.5,1100
17.16296705,375.5,0.5,1100
3.09904027,-19.5,5.5,1100
3.504519939,-14.5,5.5,1100
5.264850998,-9.5,5.5,1100
6.325267474,-4.5,5.5,1100
7.328503064,0.5,5.5,1100
6.735601962,5.5,5.5,1100
8.58998394,10.5,5.5,1100
9.539697409,15.5,5.5,1100
9.537978411,20.5,5.5,1100
9.536259413,25.5,5.5,1100
9.534540415,30.5,5.5,1100
9.532821417,35.5,5.5,1100
6.76780386,40.5,5.5,1100
3.167551994,45.5,5.5,1100
3.379641771,50.5,5.5,1100
4.081119061,55.5,5.5,1100
3.984076738,60.5,5.5,1100
3.326335907,65.5,5.5,1100
2.51211834,70.5,5.5,1100
1.99955678,75.5,5.5,1100
2.167089701,80.5,5.5,1100
2.58885622,85.5,5.5,1100
2.936997414,90.5,5.5,1100
2.861085773,95.5,5.5,1100
3.791711515,100.5,5.5,1100
4.700716231,105.5,5.5,1100
5.919218746,110.5,5.5,1100
6.861622648,115.5,5.5,1100
7.375756155,120.5,5.5,1100
6.036914349,125.5,5.5,1100
5.489913464,130.5,5.5,1100
2.811392307,135.5,5.5,1100
2.123073578,140.5,5.5,1100
2.636986494,145.5,5.5,1100
2.766493082,150.5,5.5,1100
2.670891285,155.5,5.5,1100
2.982275009,160.5,5.5,1100
2.428131104,165.5,5.5,1100
2.265715837,170.5,5.5,1100
1.595259666,175.5,5.5,1100
2.069982052,180.5,5.5,1100
4.397817135,185.5,5.5,1100
6.666344643,190.5,5.5,1100
6.465665817,195.5,5.5,1100
4.8967309,200.5,5.5,1100
3.107131481,205.5,5.5,1100
2.077326775,210.5,5.5,1100
2.312921762,215.5,5.5,1100
2.520093679,220.5,5.5,1100
2.809716463,225.5,5.5,1100
3.85562253,230.5,5.5,1100
4.602606773,235.5,5.5,1100
3.985496521,240.5,5.5,1100
2.806336164,245.5,5.5,1100
1.785963774,250.5,5.5,1100
1.227962255,255.5,5.5,1100
0.89851594,260.5,5.5,1100
0.552782774,265.5,5.5,1100
0.169078857,270.5,5.5,1100
-0.045078911,275.5,5.5,1100
-0.123854108,280.5,5.5,1100
1.927080447,285.5,5.5,1100
3.978015003,290.5,5.5,1100
6.028949558,295.5,5.5,1100
6.736799208,300.5,5.5,1100
6.769048436,305.5,5.5,1100
6.801297665,310.5,5.5,1100
6.162774086,315.5,5.5,1100
5.687773228,320.5,5.5,1100
5.371992588,325.5,5.5,1100
4.50067997,330.5,5.5,1100
3.228415012,335.5,5.5,1100
3.09904027,340.5,5.5,1100
3.504519939,345.5,5.5,1100
5.264850998,350.5,5.5,1100
6.325267474,355.5,5.5,1100
7.328503064,360.5,5.5,1100
6.735601962,365.5,5.5,1100
9.2937763,370.5,5.5,1100
17.42291705,375.5,5.5,1100
2.565231562,-19.5,10.5,1100
6.067475128,-14.5,10.5,1100
7.827806187,-9.5,10.5,1100
8.18830808,-4.5,10.5,1100
10.53419195,0.5,10.5,1100
9.409921288,5.5,10.5,1100
10.54038715,10.5,10.5,1100
12.30439293,15.5,10.5,1100
11.96409786,20.5,10.5,1100
11.96237886,25.5,10.5,1100
11.96065986,30.5,10.5,1100
11.95894086,35.5,10.5,1100
7.812274027,40.5,10.5,1100
6.140086412,45.5,10.5,1100
6.010946035,50.5,10.5,1100
6.509221077,55.5,10.5,1100
4.935745716,60.5,10.5,1100
3.517581463,65.5,10.5,1100
2.330440998,70.5,10.5,1100
3.218493104,75.5,10.5,1100
2.696239054,80.5,10.5,1100
2.173985004,85.5,10.5,1100
2.557459593,90.5,10.5,1100
3.091258526,95.5,10.5,1100
4.021884268,100.5,10.5,1100
4.95251001,105.5,10.5,1100
5.883135752,110.5,10.5,1100
6.813761494,115.5,10.5,1100
5.474919688,120.5,10.5,1100
4.136077881,125.5,10.5,1100
2.751250744,130.5,10.5,1100
3.200226784,135.5,10.5,1100
3.317638874,140.5,10.5,1100
2.909472704,145.5,10.5,1100
2.663916826,150.5,10.5,1100
2.910404444,155.5,10.5,1100
4.013966084,160.5,10.5,1100
4.520521164,165.5,10.5,1100
3.433900356,170.5,10.5,1100
2.355829,175.5,10.5,1100
2.012717247,180.5,10.5,1100
4.449203491,185.5,10.5,1100
6.587129593,190.5,10.5,1100
6.849797249,195.5,10.5,1100
5.264652252,200.5,10.5,1100
3.442711592,205.5,10.5,1100
2.280342817,210.5,10.5,1100
1.939798951,215.5,10.5,1100
2.27999258,220.5,10.5,1100
3.052915812,225.5,10.5,1100
3.771155834,230.5,10.5,1100
4.333717346,235.5,10.5,1100
3.831026793,240.5,10.5,1100
2.695466518,245.5,10.5,1100
1.620308042,250.5,10.5,1100
1.194280267,255.5,10.5,1100
0.892758548,260.5,10.5,1100
0.531489253,265.5,10.5,1100
0.180833653,270.5,10.5,1100
1.317539768,275.5,10.5,1100
2.454245882,280.5,10.5,1100
3.618843582,285.5,10.5,1100
5.051177837,290.5,10.5,1100
6.483512092,295.5,10.5,1100
7.915846348,300.5,10.5,1100
7.1702528,305.5,10.5,1100
6.873005867,310.5,10.5,1100
6.527673244,315.5,10.5,1100
6.145697594,320.5,10.5,1100
5.037231445,325.5,10.5,1100
3.492478848,330.5,10.5,1100
2.709469795,335.5,10.5,1100
2.565231562,340.5,10.5,1100
6.067475128,345.5,10.5,1100
7.827806187,350.5,10.5,1100
8.18830808,355.5,10.5,1100
10.53419195,360.5,10.5,1100
9.409921288,365.5,10.5,1100
11.59607569,370.5,10.5,1100
17.68286705,375.5,10.5,1100
4.86829567,-19.5,15.5,1100
8.630430317,-14.5,15.5,1100
10.39076138,-9.5,15.5,1100
12.99894057,-4.5,15.5,1100
13.38563446,0.5,15.5,1100
12.08424062,5.5,15.5,1100
12.97340111,10.5,15.5,1100
15.06908846,15.5,15.5,1100
14.3902173,20.5,15.5,1100
14.38849831,25.5,15.5,1100
14.38677931,30.5,15.5,1100
14.38506031,35.5,15.5,1100
9.432640757,40.5,15.5,1100
9.112620831,45.5,15.5,1100
8.642250299,50.5,15.5,1100
8.171879768,55.5,15.5,1100
6.312608242,60.5,15.5,1100
5.199728489,65.5,15.5,1100
4.269896507,70.5,15.5,1100
3.326138218,75.5,15.5,1100
2.382379929,80.5,15.5,1100
1.43862164,85.5,15.5,1100
1.481492877,90.5,15.5,1100
2.343629456,95.5,15.5,1100
3.205766034,100.5,15.5,1100
4.067902613,105.5,15.5,1100
4.930039191,110.5,15.5,1100
5.79217577,115.5,15.5,1100
4.013708591,120.5,15.5,1100
2.235241413,125.5,15.5,1100
2.157932997,130.5,15.5,1100
2.917565346,135.5,15.5,1100
2.93335557,140.5,15.5,1100
2.400934696,145.5,15.5,1100
2.167536259,150.5,15.5,1100
2.333060503,155.5,15.5,1100
2.191677094,160.5,15.5,1100
1.708351016,165.5,15.5,1100
1.469973207,170.5,15.5,1100
1.509711027,175.5,15.5,1100
2.461308718,180.5,15.5,1100
3.506376743,185.5,15.5,1100
3.356060266,190.5,15.5,1100
3.345014095,195.5,15.5,1100
3.12135911,200.5,15.5,1100
1.951273203,205.5,15.5,1100
1.247507215,210.5,15.5,1100
1.176522493,215.5,15.5,1100
1.154324412,220.5,15.5,1100
1.256723762,225.5,15.5,1100
1.923277736,230.5,15.5,1100
2.277465582,235.5,15.5,1100
2.327382326,240.5,15.5,1100
2.085004568,245.5,15.5,1100
1.670885801,250.5,15.5,1100
1.35788393,255.5,15.5,1100
1.021884084,260.5,15.5,1100
3.858512068,265.5,15.5,1100
4.715519823,270.5,15.5,1100
5.567047238,275.5,15.5,1100
5.205430959,280.5,15.5,1100
6.619778353,285.5,15.5,1100
7.361541271,290.5,15.5,1100
8.861671448,295.5,15.5,1100
9.205080032,300.5,15.5,1100
7.788779259,305.5,15.5,1100
6.536089897,310.5,15.5,1100
5.885035038,315.5,15.5,1100
5.289892197,320.5,15.5,1100
4.635543346,325.5,15.5,1100
4.228261471,330.5,15.5,1100
4.228144169,335.5,15.5,1100
4.86829567,340.5,15.5,1100
8.630430317,345.5,15.5,1100
10.39076138,350.5,15.5,1100
12.99894057,355.5,15.5,1100
13.38563446,360.5,15.5,1100
12.08424062,365.5,15.5,1100
13.89837509,370.5,15.5,1100
17.94281705,375.5,15.5,1100
5.646718025,-19.5,20.5,1100
11.19338551,-14.5,20.5,1100
12.25380198,-9.5,20.5,1100
17.00710126,-4.5,20.5,1100
16.05995379,0.5,20.5,1100
14.75855994,5.5,20.5,1100
15.64772044,10.5,20.5,1100
17.01949167,15.5,20.5,1100
17.15491283,20.5,20.5,1100
16.81461775,25.5,20.5,1100
16.81289876,30.5,20.5,1100
15.42953048,35.5,20.5,1100
11.87306547,40.5,20.5,1100
11.74392509,45.5,20.5,1100
11.27355456,50.5,20.5,1100
8.330126166,55.5,20.5,1100
5.386697769,60.5,20.5,1100
5.529363155,65.5,20.5,1100
4.890919697,70.5,20.5,1100
4.252476239,75.5,20.5,1100
3.614032781,80.5,20.5,1100
2.975589323,85.5,20.5,1100
3.123497694,90.5,20.5,1100
2.951087338,95.5,20.5,1100
3.016744137,100.5,20.5,1100
3.536378384,105.5,20.5,1100
4.05601263,110.5,20.5,1100
4.575646877,115.5,20.5,1100
5.095281124,120.5,20.5,1100
4.726782322,125.5,20.5,1100
4.516191959,130.5,20.5,1100
4.762661934,135.5,20.5,1100
4.437289238,140.5,20.5,1100
4.067786694,145.5,20.5,1100
3.931506395,150.5,20.5,1100
3.956916332,155.5,20.5,1100
3.853975296,160.5,20.5,1100
3.606667519,165.5,20.5,1100
2.922921896,170.5,20.5,1100
2.290577173,175.5,20.5,1100
2.21668601,180.5,20.5,1100
2.225265741,185.5,20.5,1100
2.159451962,190.5,20.5,1100
2.202779531,195.5,20.5,1100
2.281500816,200.5,20.5,1100
1.930996776,205.5,20.5,1100
1.656718969,210.5,20.5,1100
1.533351064,215.5,20.5,1100
1.589316845,220.5,20.5,1100
1.82719636,225.5,20.5,1100
1.982184529,230.5,20.5,1100
2.131363869,235.5,20.5,1100
2.195093393,240.5,20.5,1100
2.049935818,245.5,20.5,1100
1.747974396,250.5,20.5,1100
3.560494558,255.5,20.5,1100
5.37301472,260.5,20.5,1100
7.185534883,265.5,20.5,1100
9.250205993,270.5,20.5,1100
11.3148771,275.5,20.5,1100
13.00463905,280.5,20.5,1100
11.64006553,285.5,20.5,1100
12.99819469,290.5,20.5,1100
12.43034267,295.5,20.5,1100
11.03907013,300.5,20.5,1100
8.41037941,305.5,20.5,1100
7.575481892,310.5,20.5,1100
6.809130669,315.5,20.5,1100
5.471770287,320.5,20.5,1100
4.985095024,325.5,20.5,1100
4.747980595,330.5,20.5,1100
5.108886719,335.5,20.5,1100
5.646718025,340.5,20.5,1100
11.19338551,345.5,20.5,1100
12.25380198,350.5,20.5,1100
17.00710126,355.5,20.5,1100
16.05995379,360.5,20.5,1100
14.75855994,365.5,20.5,1100
16.20067448,370.5,20.5,1100
18.20276705,375.5,20.5,1100
9.760583878,-19.5,25.5,1100
13.75634069,-14.5,25.5,1100
17.06443448,-9.5,25.5,1100
20.03566696,-4.5,25.5,1100
18.73427312,0.5,25.5,1100
17.43287927,5.5,25.5,1100
18.32203976,10.5,25.5,1100
19.21120026,15.5,25.5,1100
19.91960835,20.5,25.5,1100
19.2407372,25.5,25.5,1100
19.2390182,30.5,25.5,1100
16.76194893,35.5,25.5,1100
14.84559989,40.5,25.5,1100
14.37522936,45.5,25.5,1100
11.43180096,50.5,25.5,1100
8.965673126,55.5,25.5,1100
6.738195572,60.5,25.5,1100
6.869886697,65.5,25.5,1100
6.42788738,70.5,25.5,1100
5.789443922,75.5,25.5,1100
5.151000464,80.5,25.5,1100
4.512557006,85.5,25.5,1100
4.76550251,90.5,25.5,1100
4.657676632,95.5,25.5,1100
4.420681799,100.5,25.5,1100
4.183686966,105.5,25.5,1100
4.551995397,110.5,25.5,1100
5.071629643,115.5,25.5,1100
5.59126389,120.5,25.5,1100
6.869989872,125.5,25.5,1100
7.242092133,130.5,25.5,1100
7.588513374,135.5,25.5,1100
7.544036388,140.5,25.5,1100
6.781375885,145.5,25.5,1100
6.098163605,150.5,25.5,1100
5.612201214,155.5,25.5,1100
5.593514442,160.5,25.5,1100
5.111527443,165.5,25.5,1100
4.6439538,170.5,25.5,1100
3.778026819,175.5,25.5,1100
3.560421944,180.5,25.5,1100
3.360415936,185.5,25.5,1100
3.352509737,190.5,25.5,1100
3.095231295,195.5,25.5,1100
2.514987469,200.5,25.5,1100
2.015019417,205.5,25.5,1100
1.894633174,210.5,25.5,1100
1.731538177,215.5,25.5,1100
1.645570993,220.5,25.5,1100
1.755445361,225.5,25.5,1100
2.039096832,230.5,25.5,1100
2.501951694,235.5,25.5,1100
2.913080215,240.5,25.5,1100
3.073812962,245.5,25.5,1100
4.879020003,250.5,25.5,1100
6.684227044,255.5,25.5,1100
8.489434085,260.5,25.5,1100
10.29464113,265.5,25.5,1100
12.48061044,270.5,25.5,1100
14.66657976,275.5,25.5,1100
15.66346623,280.5,25.5,1100
16.66035271,285.5,25.5,1100
14.95115662,290.5,25.5,1100
13.95138741,295.5,25.5,1100
12.9080286,300.5,25.5,1100
11.45661736,305.5,25.5,1100
10.66840172,310.5,25.5,1100
9.708012581,315.5,25.5,1100
9.495907784,320.5,25.5,1100
9.718438148,325.5,25.5,1100
10.51107788,330.5,25.5,1100
10.23068523,335.5,25.5,1100
9.760583878,340.5,25.5,1100
13.75634069,345.5,25.5,1100
17.06443448,350.5,25.5,1100
20.03566696,355.5,25.5,1100
18.73427312,360.5,25.5,1100
17.43287927,365.5,25.5,1100
18.50297387,370.5,25.5,1100
18.46271706,375.5,25.5,1100
18.53201485,-19.5,30.5,1100
16.31929588,-14.5,30.5,1100
21.87506697,-9.5,30.5,1100
22.70998629,-4.5,30.5,1100
21.40859244,0.5,30.5,1100
20.1071986,5.5,30.5,1100
20.99635909,10.5,30.5,1100
21.88551958,15.5,30.5,1100
22.68430388,20.5,30.5,1100
22.00543272,25.5,30.5,1100
21.66513765,30.5,30.5,1100
18.67026394,35.5,30.5,1100
17.47690415,40.5,30.5,1100
14.77212604,45.5,30.5,1100
12.54464848,50.5,30.5,1100
10.31717093,55.5,30.5,1100
8.089693374,60.5,30.5,1100
8.210410239,65.5,30.5,1100
7.964855063,70.5,30.5,1100
7.326411605,75.5,30.5,1100
6.687968147,80.5,30.5,1100
6.049524689,85.5,30.5,1100
6.407507327,90.5,30.5,1100
6.364265926,95.5,30.5,1100
6.127271093,100.5,30.5,1100
5.89027626,105.5,30.5,1100
5.653281427,110.5,30.5,1100
5.56761241,115.5,30.5,1100
6.087246656,120.5,30.5,1100
6.606880903,125.5,30.5,1100
7.534221649,130.5,30.5,1100
8.224190712,135.5,30.5,1100
9.458613396,140.5,30.5,1100
9.802326202,145.5,30.5,1100
9.933878899,150.5,30.5,1100
9.353780746,155.5,30.5,1100
9.221216202,160.5,30.5,1100
8.853309631,165.5,30.5,1100
8.248730659,170.5,30.5,1100
6.971442223,175.5,30.5,1100
5.99934721,180.5,30.5,1100
5.092809677,185.5,30.5,1100
4.230633736,190.5,30.5,1100
3.428550005,195.5,30.5,1100
2.58783412,200.5,30.5,1100
2.149194479,205.5,30.5,1100
2.243189096,210.5,30.5,1100
2.600982666,215.5,30.5,1100
3.008285522,220.5,30.5,1100
3.172638893,225.5,30.5,1100
3.314025164,230.5,30.5,1100
4.152043343,235.5,30.5,1100
4.773824692,240.5,30.5,1100
5.84507038,245.5,30.5,1100
6.916316068,250.5,30.5,1100
7.987561755,255.5,30.5,1100
9.658972853,260.5,30.5,1100
11.19495122,265.5,30.5,1100
13.60095071,270.5,30.5,1100
16.00695019,275.5,30.5,1100
18.19291951,280.5,30.5,1100
17.82965279,285.5,30.5,1100
18.64697456,290.5,30.5,1100
19.10848236,295.5,30.5,1100
19.25285721,300.5,30.5,1100
19.11733818,305.5,30.5,1100
18.75327682,310.5,30.5,1100
18.36693954,315.5,30.5,1100
18.48427391,320.5,30.5,1100
18.0622673,325.5,30.5,1100
17.65977478,330.5,30.5,1100
18.615448,335.5,30.5,1100
18.53201485,340.5,30.5,1100
16.31929588,345.5,30.5,1100
21.87506697,350.5,30.5,1100
22.70998629,355.5,30.5,1100
21.40859244,360.5,30.5,1100
20.1071986,365.5,30.5,1100
20.80527327,370.5,30.5,1100
18.72266706,375.5,30.5,1100
24.01029396,-19.5,35.5,1100
25.41688347,-14.5,35.5,1100
26.68569946,-9.5,35.5,1100
25.38430562,-4.5,35.5,1100
24.08291177,0.5,35.5,1100
22.78151792,5.5,35.5,1100
23.67067842,10.5,35.5,1100
24.55983891,15.5,35.5,1100
25.4489994,20.5,35.5,1100
24.77012825,25.5,35.5,1100
24.0912571,30.5,35.5,1100
20.57857895,35.5,35.5,1100
18.35110139,40.5,35.5,1100
16.12362384,45.5,35.5,1100
13.89614629,50.5,35.5,1100
11.66866873,55.5,35.5,1100
9.441191177,60.5,35.5,1100
9.550933782,65.5,35.5,1100
9.501822746,70.5,35.5,1100
8.863379288,75.5,35.5,1100
8.22493583,80.5,35.5,1100
7.586492372,85.5,35.5,1100
7.970734293,90.5,35.5,1100
8.070855221,95.5,35.5,1100
7.833860387,100.5,35.5,1100
7.596865554,105.5,35.5,1100
7.359870721,110.5,35.5,1100
7.122875888,115.5,35.5,1100
6.885881055,120.5,35.5,1100
7.102863669,125.5,35.5,1100
7.826351166,130.5,35.5,1100
7.975296259,135.5,35.5,1100
8.924034595,140.5,35.5,1100
9.587088585,145.5,35.5,1100
9.693858147,150.5,35.5,1100
13.13536167,155.5,35.5,1100
10.76201534,160.5,35.5,1100
9.617044449,165.5,35.5,1100
8.956802368,170.5,35.5,1100
6.907306194,175.5,35.5,1100
6.12904644,180.5,35.5,1100
4.993480682,185.5,35.5,1100
4.107971668,190.5,35.5,1100
3.254281521,195.5,35.5,1100
2.36632061,200.5,35.5,1100
1.690266728,205.5,35.5,1100
1.812461376,210.5,35.5,1100
2.697564363,215.5,35.5,1100
3.561239719,220.5,35.5,1100
4.06541872,225.5,35.5,1100
4.611974716,230.5,35.5,1100
5.58642292,235.5,35.5,1100
4.609236696,240.5,35.5,1100
5.680482384,245.5,35.5,1100
6.751728072,250.5,35.5,1100
9.023304578,255.5,35.5,1100
11.59496379,260.5,35.5,1100
12.09526132,265.5,35.5,1100
14.50126081,270.5,35.5,1100
16.90726029,275.5,35.5,1100
19.31325978,280.5,35.5,1100
21.71925926,285.5,35.5,1100
21.63214493,290.5,35.5,1100
22.11602402,295.5,35.5,1100
24.15768623,300.5,35.5,1100
24.26482201,305.5,35.5,1100
23.96856689,310.5,35.5,1100
24.30486679,315.5,35.5,1100
23.76259041,320.5,35.5,1100
21.76836777,325.5,35.5,1100
22.30103683,330.5,35.5,1100
23.26624107,335.5,35.5,1100
24.01029396,340.5,35.5,1100
25.41688347,345.5,35.5,1100
26.68569946,350.5,35.5,1100
25.38430562,355.5,35.5,1100
24.08291177,360.5,35.5,1100
22.78151792,365.5,35.5,1100
23.10757266,370.5,35.5,1100
18.98261706,375.5,35.5,1100
27.20047569,-19.5,40.5,1100
28.88816071,-14.5,40.5,1100
29.30895644,-9.5,40.5,1100
27.43175583,-4.5,40.5,1100
26.44379654,0.5,40.5,1100
25.45583725,5.5,40.5,1100
25.40987206,10.5,40.5,1100
25.07349968,15.5,40.5,1100
24.68819891,20.5,40.5,1100
24.00932775,25.5,40.5,1100
22.11596789,30.5,40.5,1100
20.78568638,35.5,40.5,1100
19.7025992,40.5,40.5,1100
17.47512164,45.5,40.5,1100
15.24764409,50.5,40.5,1100
13.02016653,55.5,40.5,1100
10.79268898,60.5,40.5,1100
10.89145732,65.5,40.5,1100
10.89145732,70.5,40.5,1100
10.40034697,75.5,40.5,1100
9.761903513,80.5,40.5,1100
9.123460055,85.5,40.5,1100
9.507701976,90.5,40.5,1100
9.734388196,95.5,40.5,1100
9.540449682,100.5,40.5,1100
9.303454848,105.5,40.5,1100
9.066460015,110.5,40.5,1100
8.829465182,115.5,40.5,1100
8.592470349,120.5,40.5,1100
8.355475516,125.5,40.5,1100
8.118480682,130.5,40.5,1100
7.726401806,135.5,40.5,1100
7.334842443,140.5,40.5,1100
6.943283081,145.5,40.5,1100
6.555654049,150.5,40.5,1100
5.444466114,155.5,40.5,1100
7.824267864,160.5,40.5,1100
8.005156517,165.5,40.5,1100
7.818095207,170.5,40.5,1100
6.538863182,175.5,40.5,1100
6.180764198,180.5,40.5,1100
5.409088135,185.5,40.5,1100
4.684709072,190.5,40.5,1100
3.924115181,195.5,40.5,1100
3.005252838,200.5,40.5,1100
2.217954636,205.5,40.5,1100
2.081426382,210.5,40.5,1100
2.815159321,215.5,40.5,1100
3.314777851,220.5,40.5,1100
3.605841398,225.5,40.5,1100
4.363502502,230.5,40.5,1100
3.373403013,235.5,40.5,1100
4.444648701,240.5,40.5,1100
5.815977093,245.5,40.5,1100
8.387636304,250.5,40.5,1100
10.95929552,255.5,40.5,1100
13.26456254,260.5,40.5,1100
12.99557142,265.5,40.5,1100
15.4015709,270.5,40.5,1100
17.80757039,275.5,40.5,1100
20.21356987,280.5,40.5,1100
20.81365643,285.5,40.5,1100
24.93520355,290.5,40.5,1100
24.92852211,295.5,40.5,1100
27.38580322,300.5,40.5,1100
28.07969666,305.5,40.5,1100
28.21536827,310.5,40.5,1100
28.68149567,315.5,40.5,1100
27.85693169,320.5,40.5,1100
26.30520248,325.5,40.5,1100
25.51980019,330.5,40.5,1100
26.39201546,335.5,40.5,1100
27.20047569,340.5,40.5,1100
28.88816071,345.5,40.5,1100
29.30895644,350.5,40.5,1100
27.43175583,355.5,40.5,1100
26.44379654,360.5,40.5,1100
25.45583725,365.5,40.5,1100
25.40987206,370.5,40.5,1100
19.24256706,375.5,40.5,1100
28.44304848,-19.5,45.5,1100
28.13921165,-14.5,45.5,1100
28.52132988,-9.5,45.5,1100
29.16577148,-4.5,45.5,1100
26.23609071,0.5,45.5,1100
24.1047821,5.5,45.5,1100
25.08216159,10.5,45.5,1100
24.36162758,15.5,45.5,1100
23.92739841,20.5,45.5,1100
23.24852725,25.5,45.5,1100
20.68627784,30.5,45.5,1100
20.99279381,35.5,45.5,1100
21.054097,40.5,45.5,1100
18.82661945,45.5,45.5,1100
16.59914189,50.5,45.5,1100
14.37166434,55.5,45.5,1100
12.14418678,60.5,45.5,1100
12.23198087,65.5,45.5,1100
12.23198087,70.5,45.5,1100
11.93731465,75.5,45.5,1100
11.2988712,80.5,45.5,1100
10.66042774,85.5,45.5,1100
11.04466966,90.5,45.5,1100
11.37639301,95.5,45.5,1100
11.24703898,100.5,45.5,1100
11.01004414,105.5,45.5,1100
10.77304931,110.5,45.5,1100
10.53605448,115.5,45.5,1100
10.29905964,120.5,45.5,1100
10.06206481,125.5,45.5,1100
10.29126253,130.5,45.5,1100
9.46595281,135.5,45.5,1100
8.640643088,140.5,45.5,1100
7.815333366,145.5,45.5,1100
5.883927415,150.5,45.5,1100
5.568918705,155.5,45.5,1100
6.575434208,160.5,45.5,1100
6.484848976,165.5,45.5,1100
6.467523098,170.5,45.5,1100
5.697951317,175.5,45.5,1100
5.907747746,180.5,45.5,1100
5.747358322,185.5,45.5,1100
5.241540432,190.5,45.5,1100
4.733331203,195.5,45.5,1100
4.037793636,200.5,45.5,1100
3.226762772,205.5,45.5,1100
3.013731956,210.5,45.5,1100
3.161484003,215.5,45.5,1100
2.999303341,220.5,45.5,1100
3.072264194,225.5,45.5,1100
3.270736217,230.5,45.5,1100
3.208815017,235.5,45.5,1100
5.180308819,240.5,45.5,1100
7.75196803,245.5,45.5,1100
10.32362724,250.5,45.5,1100
12.89528645,255.5,45.5,1100
14.13498474,260.5,45.5,1100
13.89588152,265.5,45.5,1100
16.301881,270.5,45.5,1100
18.70788049,275.5,45.5,1100
21.11387997,280.5,45.5,1100
19.90805359,285.5,45.5,1100
25.02076947,290.5,45.5,1100
28.15114784,295.5,45.5,1100
29.53486443,300.5,45.5,1100
30.81655375,305.5,45.5,1100
31.69222736,310.5,45.5,1100
31.90353203,315.5,45.5,1100
31.37340355,320.5,45.5,1100
29.33554649,325.5,45.5,1100
28.67002487,330.5,45.5,1100
28.6426506,335.5,45.5,1100
28.44304848,340.5,45.5,1100
28.13921165,345.5,45.5,1100
28.52132988,350.5,45.5,1100
29.16577148,355.5,45.5,1100
26.23609071,360.5,45.5,1100
24.1047821,365.5,45.5,1100
25.08216159,370.5,45.5,1100
19.50251706,375.5,45.5,1100
29.15308189,-19.5,50.5,1100
28.63373566,-14.5,50.5,1100
29.08426539,-9.5,50.5,1100
27.01634416,-4.5,50.5,1100
24.08666338,0.5,50.5,1100
22.75372696,5.5,50.5,1100
24.75445112,10.5,50.5,1100
23.64975548,15.5,50.5,1100
23.16659791,20.5,50.5,1100
21.67806762,25.5,50.5,1100
20.89338527,30.5,50.5,1100
21.19990123,35.5,50.5,1100
21.29185602,40.5,50.5,1100
20.17811725,45.5,50.5,1100
17.95063969,50.5,50.5,1100
15.72316214,55.5,50.5,1100
13.49568458,60.5,50.5,1100
13.57250441,65.5,50.5,1100
13.57250441,70.5,50.5,1100
13.47428234,75.5,50.5,1100
12.83583888,80.5,50.5,1100
12.19739542,85.5,50.5,1100
12.58163734,90.5,50.5,1100
12.96587926,95.5,50.5,1100
12.95362827,100.5,50.5,1100
12.71663344,105.5,50.5,1100
12.4796386,110.5,50.5,1100
12.24264377,115.5,50.5,1100
12.00564894,120.5,50.5,1100
11.82790281,125.5,50.5,1100
12.46404438,130.5,50.5,1100
11.63873466,135.5,50.5,1100
10.81342494,140.5,50.5,1100
9.201904138,145.5,50.5,1100
5.212200782,150.5,50.5,1100
5.28205521,155.5,50.5,1100
5.351909637,160.5,50.5,1100
5.696301937,165.5,50.5,1100
5.617709637,170.5,50.5,1100
5.248375416,175.5,50.5,1100
5.672251225,180.5,50.5,1100
6.239433289,185.5,50.5,1100
5.677345753,190.5,50.5,1100
4.876754284,195.5,50.5,1100
4.491719246,200.5,50.5,1100
4.044384003,205.5,50.5,1100
4.067274094,210.5,50.5,1100
3.964338303,215.5,50.5,1100
2.869847775,220.5,50.5,1100
1.889761209,225.5,50.5,1100
1.972981334,230.5,50.5,1100
4.544640545,235.5,50.5,1100
7.116299756,240.5,50.5,1100
9.687958967,245.5,50.5,1100
12.25961818,250.5,50.5,1100
14.83127739,255.5,50.5,1100
15.00540693,260.5,50.5,1100
14.79619161,265.5,50.5,1100
17.2021911,270.5,50.5,1100
19.60819058,275.5,50.5,1100
21.53299017,280.5,50.5,1100
19.00245076,285.5,50.5,1100
18.83221574,290.5,50.5,1100
31.37377357,295.5,50.5,1100
32.04998474,300.5,50.5,1100
33.55341085,305.5,50.5,1100
35.16908646,310.5,50.5,1100
34.57366943,315.5,50.5,1100
32.96595764,320.5,50.5,1100
31.32939529,325.5,50.5,1100
30.80503464,330.5,50.5,1100
30.08358383,335.5,50.5,1100
29.15308189,340.5,50.5,1100
28.63373566,345.5,50.5,1100
29.08426539,350.5,50.5,1100
27.01634416,355.5,50.5,1100
24.08666338,360.5,50.5,1100
22.75372696,365.5,50.5,1100
24.75445112,370.5,50.5,1100
19.76246707,375.5,50.5,1100
30.42779541,-19.5,55.5,1100
31.57979012,-14.5,55.5,1100
